"Site_id","Round","species","norm_degree","strength","nestedra","weigh_betweeness","weigh_closeness","d","c","z"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaCunya","7","Andryala integrifolia",0.5,1.5,1,0,1,0,"0",NA
"LaCunya","7","Echium plantagineum",0.75,2.5,0,0,1,0,"0.32",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaRocina","1","Halimium commutatum",0.75,6,0,NA,NA,1,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
"LaRocina","1","Rosmarinus officinalis",0.25,2,1,NA,NA,1,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaRocina","2","Anchusa azurea",0.25,4,0.25,0,NA,1,"0",NA
"LaRocina","2","Cistus ladanifer",0.0625,0.5,1,0,0.16,0.5,"0","-0.707106781186547"
"LaRocina","2","Halimium commutatum",0.1875,2.25,0.5,0,0.2,0.5,"0.197530864197531",NA
"LaRocina","2","Rosmarinus officinalis",0.5625,8.5,0,0,0.32,0.5,"0.110726643598616",NA
"LaRocina","2","Ulex australis",0.125,0.75,0.75,1,0.266666666666667,0,"0","0.707106781186547"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaRocina","3","Anchusa azurea",0.545454545454545,5.5,0,0,0.266666666666667,0.760187533431869,"0.165289256198347",NA
"LaRocina","3","Cistus ladanifer",0.0909090909090909,1,1,0,NA,1,"0",NA
"LaRocina","3","Halimium commutatum",0.363636363636364,3.66666666666667,0.333333333333333,0,0.4,0.719437399704394,"0",NA
