"Site_id","species","norm_degree","nested.rank","strength","weigh_closeness","d","nested_contribution"
"Pinodelcuervo","Musca sp",0.0833333333333333,0.695652173913043,0.25,0.0278204081632653,0.421870347364224,-0.166860301398158
"Pinodelcuervo","Nomada melathoracica",0.0833333333333333,0.739130434782609,0.0909090909090909,0.0312087912087912,0,-0.357032580092971
"Pinodelcuervo","Nomada merceti",0.0833333333333333,0.782608695652174,0.111111111111111,0.029153122326775,0.0836861800173475,-0.112103121073094
"Pinodelcuervo","Nomada sp",0.0833333333333333,0.826086956521739,0.111111111111111,0.029153122326775,0.0836861800173475,-0.398577251769241
"Pinodelcuervo","Panurgus cephalotes",0.0833333333333333,0.869565217391304,0.0909090909090909,0.0312087912087912,0,-0.347313336802985
"Pinodelcuervo","Pelecocera tricincta",0.0833333333333333,0.91304347826087,0.25,0.0278204081632653,0.421870347364224,-0.33865892620047
"Pinodelcuervo","Systoechus morpho1",0.0833333333333333,0.956521739130435,0.111111111111111,0.029153122326775,0.0836861800173475,-0.272568856237521
"Pinodelcuervo","Usia sp",0.0833333333333333,1,0.0909090909090909,0.0312087912087912,0,-0.117962252845958
"Pinodelcuervo","Xylocopa cantabrita",0.25,0.0869565217391304,0.833333333333333,0.0407411835026898,0.352795029037793,-0.0560184725727224
"Bonares","Ammophila heydeni",0.111111111111111,0.166666666666667,0.2,NA,0.267513239641036,-0.74306289803326
"Bonares","Ancistrocerus biphaleratus",0.111111111111111,0.2,0.111111111111111,NA,0,-0.792485077662773
"Bonares","Andrena hispania",0.111111111111111,0.233333333333333,0.2,NA,0.267513239641036,-0.906656875360097
"Bonares","Andrena nigroaenaea",0.111111111111111,0.266666666666667,0.166666666666667,0.0312056737588653,0.184535123214271,0.0122160327390698
"Bonares","Andrena ovatula",0.111111111111111,0.3,0.111111111111111,NA,0,-0.738651024650378
"Bonares","Andrena rhyssonota",0.111111111111111,0.333333333333333,0.142857142857143,0.0317460317460318,0.114378125419289,-0.148440823173716
"Bonares","Andrena vulpecula",0.111111111111111,0.366666666666667,1,NA,1,-0.651811370757706
"Bonares","Anthaxia morpho1",0.111111111111111,0.4,0.125,0.0301163586584531,0.0536053696428138,-0.495453022431745
"Bonares","Anthidium septemspinosum",0.111111111111111,0.433333333333333,0.333333333333333,0.0314061384725196,0.5,-0.838606143552885
"Bonares","Apis mellifera",0.666666666666667,0,2.15238095238095,0.0878243512974052,0.285260630756779,1.03435646031499
"Bonares","Bombus terrestris",0.333333333333333,0.0333333333333333,0.816666666666667,0.063768115942029,0.374790942338949,-0.16404844908249
